"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN","WDF2"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-19","3.2","0.5","32.8","20.6","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-20","2.0","10.2","23.3","16.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-21","2.1","0.0","27.2","13.9","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-22","2.5","0.0","31.1","16.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-23","3.4","0.0","31.7","19.4","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-24","3.6","1.8","32.8","18.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-25","3.6","13.5","27.8","17.2","  350"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-26","2.9","0.0","32.2","17.8","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-27","3.8","0.0","33.3","19.4","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-28","3.6","0.0","32.2","20.6","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-29","3.8","0.0","32.8","21.1","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-30","3.0","0.0","34.4","18.9","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-05-31","4.1","44.5","31.7","18.9","  310"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-01","5.0","0.0","34.4","23.9","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-02","3.9","0.0","31.7","20.0","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-03","2.6","0.0","29.4","15.0","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-04","3.1","0.0","28.9","15.0","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-05","3.4","0.0","32.2","18.3","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-06","3.8","0.0","33.9","22.2","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-07","4.2","23.6","26.1","18.9","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-08","3.4","0.0","30.0","19.4","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-09","5.4","0.0","33.9","22.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-10","5.4","0.0","33.9","23.3","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-11","5.5","0.0","33.3","23.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-12","5.1",,"30.6","20.0","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-13","3.2","0.0","34.4","22.2","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-14","5.4","0.0","35.0","23.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-15","5.7","0.0","33.9","25.0","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-16","5.8","0.0","33.9","25.0","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-17","5.5","0.0","33.3","24.4","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-18","4.6","0.0","32.2","23.9","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-19","4.6","0.0","30.6","22.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-20","1.9","0.5","31.1","20.6","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-21","3.0","0.0","33.3","20.0","  270"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-22","2.7","12.2","29.4","17.8","  310"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-23","3.1","1.5","31.7","19.4","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-24","3.9","24.9","25.0","18.9","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-25","4.7","29.5","29.4","18.3","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-26","5.5","0.0","34.4","22.8","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-27","5.5","0.0","36.7","26.7","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-28","5.3","0.0","36.1","26.7","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-29","5.9","0.0","34.4","25.6","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-06-30","4.5","9.4","33.9","21.1","  220"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-01","3.0","33.0","30.6","21.7","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-02","3.5","0.0","33.3","23.9","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-03","4.3","0.0","35.0","24.4","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-04","3.3","0.0","32.8","22.8","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-05","2.2","0.0","33.9","23.3","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-06","2.8","0.3","35.0","23.9","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-07","1.4","0.0","33.9","21.1","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-08","2.0","0.0","32.8","20.6","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-09","1.5","0.0","33.9","20.6","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-10","2.1","0.0","33.9","22.2","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-11","2.7","0.0","35.0","22.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-12","3.4","0.0","36.1","23.9","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-13","3.6","0.0","35.0","21.7","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-14","2.2","0.8","31.7","23.9","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-15","3.0","0.0","34.4","24.4","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-16","2.6","0.0","36.1","22.8","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-17","3.4","2.8","35.0","24.4","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-18","2.8","0.0","32.2","23.3","  330"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-19","3.6","0.0","40.6","23.9","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-20","3.4","0.0","43.9","25.0","  240"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-21","3.8","0.0","37.8","26.7","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-22","3.6","0.0","35.0","23.3","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-23","3.2","0.0","35.0","21.7","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-24","1.9","0.0","35.0","20.6","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-25","1.9","0.0","36.7","18.3","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-26","3.3","0.0","31.7","22.8","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-27","2.1","0.0","33.9","20.0","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-28","2.6","0.0","35.6","21.7","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-29","3.0","8.4","33.3","21.1","  330"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-30","3.2","19.8","31.1","18.3","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-07-31","1.6","0.0","29.4","16.7","   30"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-01","1.4","0.0","31.7","16.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-02","3.0","0.0","32.8","17.8","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-03","5.1","0.0","34.4","20.0","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-04","5.3","0.0","35.0","22.8","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-05","4.7","0.0","36.1","23.3","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-06","4.7","0.0","36.1","25.6","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-07","3.2","3.3","35.6","23.3","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-08","2.6","8.6","29.4","20.0","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-09","1.6","0.0","33.3","18.3","  130"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-10","1.8","27.4","34.4","20.6","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-11","1.6","0.0","32.2","20.0","  140"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-12","2.6","1.8","28.3","20.0","  110"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-13","3.2","0.5","25.6","21.7","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-14","2.6","10.4","28.9","20.6","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-15","2.1","4.6","30.6","20.0","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-16","3.2","1.5","32.8","22.8","  260"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-17","2.3","0.0","33.3","22.2","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-18","1.9","0.0","31.7","20.6","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-19","2.7","27.9","29.4","21.1","  260"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-20","3.7","0.0","27.2","18.3","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-21","1.5","0.0","30.0","16.1","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-22","2.6","0.0","28.3","20.6","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-23","5.2","0.0","34.4","21.1","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-24","5.5","0.0","36.7","24.4","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-25","5.9","0.0","36.1","26.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-26","6.6","0.0","35.6","26.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-27","7.5","0.0","36.1","25.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-28","6.8","0.0","36.7","26.1","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-29","2.6","0.5","32.8","20.0","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-30","4.2","0.0","36.7","22.2","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-08-31","5.3","0.0","36.7","23.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-01","4.5","0.0","36.7","22.8","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-02","4.7","0.0","34.4","22.8","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-03","3.9","4.8","30.0","22.8","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-04","4.0","18.3","27.2","22.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-05","2.2","6.1","30.0","22.2","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-06","1.6","1.3","29.4","21.7","   90"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-07","1.9","10.9","25.6","21.7","  360"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-08","2.6","0.5","24.4","18.3","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-09","2.4","0.8","25.6","15.0","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-10","1.2","0.0","24.4","12.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-11","2.9","0.0","28.3","17.2","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-12","3.5","0.0","27.8","18.3","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-13","4.3","0.0","28.3","21.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-14","3.0","0.0","32.2","20.6","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-15","0.5","3.0","27.2","21.1","  220"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-16","1.4","0.0","32.8","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-17","2.7","0.0","33.3","20.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-18","3.6","0.0","33.9","21.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-19","4.4","0.0","33.9","21.7","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-20","5.0","0.0","33.3","22.2","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-21","3.9","47.5","23.3","14.4","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-22","3.7","0.0","25.6","13.9","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-23","2.0","0.0","21.1","17.2","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-24","2.0","0.0","26.7","18.3","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-25","4.7","0.0","31.1","18.3","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-26","2.6","0.3","20.0","8.3","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-27","1.6","0.0","23.9","6.1","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-28","4.1","0.0","27.2","13.9","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-29","4.5","0.0","26.1","16.7","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-09-30","5.1","0.0","28.3","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-01","4.7","0.0","30.0","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-02","4.9","0.0","31.1","20.6","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-03","7.3","0.0","32.2","22.8","  180"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-04","3.4","0.0","28.3","15.6","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-05","5.1","0.0","32.2","15.0","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-06","3.8","1.5","25.6","13.3","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-07","2.6","24.4","25.0","13.3","  290"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-08","5.1","30.0","27.2","18.3","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-09","3.6","19.1","21.1","13.3","  220"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-10","3.0","0.0","16.1","8.3","  290"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-11","2.0","0.0","17.2","6.7","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-12","2.8","5.6","18.3","9.4","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-13","2.3","5.3","12.2","9.4","  150"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-14","3.0","0.5","14.4","1.7","  340"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-15","3.3","0.0","10.6","1.1","   10"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-16","1.1","0.3","14.4","2.8","   20"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-17","1.7","0.0","21.7","3.3","   80"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-18","2.1","7.9","17.8","11.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-19","2.7","12.7","16.1","10.6","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-20","1.5","0.0","22.2","7.8","   50"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-21","2.5","0.0","21.7","3.9","  210"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-22","4.3","0.0","21.7","8.3","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-23","1.6","0.0","21.1","8.3","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-24",,"3.8","13.9","8.9","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-25","1.5","2.0","12.8","8.9","  100"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-26","1.7","0.0","20.6","6.1","  290"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-27","1.9","0.0","26.1","6.1","  240"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-28","2.9","0.0","23.3","8.9","   30"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-29","4.7","0.0","28.3","7.2","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-30","5.0","0.0","21.7","11.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-10-31","2.2","0.5","12.8","9.4","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-01","2.0","1.8","16.1","7.2","  280"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-02","2.7","0.0","16.1","6.1","  300"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-03","5.5","0.0","19.4","8.3","  200"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-04","3.7","0.0","14.4","5.0","  270"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-05","4.7","0.0","21.1","6.7","  170"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-06","3.6","0.0","21.1","3.9","   60"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-07","4.7","0.0","15.0","7.2","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-08","3.5","2.0","8.9","2.8","   70"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-09","3.0","0.0","10.6","-3.8","   20"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-10","4.4","0.0","10.6","-7.1","  190"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-11","3.5","0.0","9.4","5.6","  160"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-12","4.3","2.5","6.1","-3.8","  360"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-13","2.0","0.0","0.6","-8.2","  320"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-14","1.4","0.0","6.7","-8.8","   40"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-15","3.5","0.0","19.4","-3.8","  230"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-16","2.7","0.0","20.0","-1.0","  120"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-17","3.7","0.0","16.1","1.1","   10"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-18","2.6","0.0","1.1","-2.1","  360"
"USW00053913","GUTHRIE MUNICIPAL AIRPORT, OK US","35.8517","-97.4142","325.5","2018-11-19","2.0","0.0","11.7","-3.2","  290"
